Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
SPINK1	IOH10627	114.0	96.0	0	33125	IOH10627_SPINK1	1.1875	2.97116568487	1.50999321157
TMEM42	IOH10667	111.0	94.0	0	33156	IOH10667_TMEM42	1.18085106383	2.85458277477	1.26905519736
ABHD4	IOH11269	113.0	97.0	0	33159	IOH11269_ABHD4	1.16494845361	2.57574529906	1.84531277295
MMP23B	IOH11185	114.0	98.0	0	33168	IOH11185_MMP23B	1.16326530612	2.54623287376	1.39173397863
	IOH63015	115.0	93.0	0	33489	IOH63015_	1.23655913978	3.83137206029	3.6954259626
	IOH63015	116.0	95.0	0	33490	IOH63015_	1.22105263158	3.55947986491	3.6954259626
ZWINT	IOH21444	113.0	92.0	0	33509	IOH21444_ZWINT	1.22826086957	3.68586961203	4.24585486133
ZWINT	IOH21444	115.0	89.0	0	33510	IOH21444_ZWINT	1.29213483146	4.80584011062	4.24585486133
TXNL4B	IOH10793	113.0	97.0	0	33634	IOH10793_TXNL4B	1.16494845361	2.57574529906	1.50270177183
AFAP1L2	IOH10814	114.0	98.0	0	33637	IOH10814_AFAP1L2	1.16326530612	2.54623287376	2.23407618385
PAX6	IOH10941	107.0	92.0	0	33642	IOH10941_PAX6	1.16304347826	2.54234332858	2.02616827007
IGHG1	IOH13982	105.0	88.0	0	33652	IOH13982_IGHG1	1.19318181818	3.07079108078	2.53325185671
NDFIP2	IOH14635	107.0	90.0	0	33680	IOH14635_NDFIP2	1.18888888889	2.99551855943	2.41104957011
ZNF291	IOH10401	108.0	93.0	0	33713	IOH10401_ZNF291	1.16129032258	2.51160337472	2.54268113027
ZNF291	IOH10401	106.0	91.0	0	33714	IOH10401_ZNF291	1.16483516484	2.57375888582	2.54268113027
DNM2	IOH28879	111.0	92.0	0	33891	IOH28879_DNM2	1.20652173913	3.30469418421	3.78116346899
DNM2	IOH28879	116.0	92.0	0	33892	IOH28879_DNM2	1.26086956522	4.25763275376	3.78116346899
DKFZP686A01247	IOH29323	113.0	92.0	0	33895	IOH29323_DKFZP686A01247	1.22826086957	3.68586961203	3.49528189812
DKFZP686A01247	IOH29323	111.0	92.0	0	33896	IOH29323_DKFZP686A01247	1.20652173913	3.30469418421	3.49528189812
KIAA1586	IOH26150	112.0	96.0	0	33919	IOH26150_KIAA1586	1.16666666667	2.60587256655	2.05793288906
	IOH10339	111.0	93.0	0	33921	IOH10339_	1.1935483871	3.07721852568	2.12650369748
IFI6	IOH14745	105.0	88.0	0	33938	IOH14745_IFI6	1.19318181818	3.07079108078	2.53325185671
TUFM	IOH4865	108.0	88.0	0	33959	IOH4865_TUFM	1.22727272727	3.66854345622	2.61872745634
THRAP4	IOH9726	108.0	90.0	0	33972	IOH9726_THRAP4	1.2	3.19034155587	2.43318854698
TNIP1	IOH14580	117.0	99.0	0	34481	IOH14580_TNIP1	1.18181818182	2.87154028897	1.62821534805
PDHX	IOH12210	104.0	89.0	0	34601	IOH12210_PDHX	1.16853932584	2.63870790303	2.16882291549
PCGF5	IOH27011	111.0	95.0	0	34643	IOH27011_PCGF5	1.16842105263	2.6366340923	1.16008085612
LOC374920	IOH26306	111.0	95.0	0	34771	IOH26306_LOC374920	1.16842105263	2.6366340923	1.99064205147
DCTD	IOH53781	101.0	86.0	0	34970	IOH53781_DCTD	1.17441860465	2.74179558732	2.53791105616
N.D.	IOH10543	116.0	99.0	0	35154	IOH10543_N.D.	1.17171717172	2.69442847402	2.36394147912
	IOH12944	95.0	80.0	0	35331	IOH12944_	1.1875	2.97116568487	1.77124715063
	IOH41508	87.0	72.0	0	35690	IOH41508_	1.20833333333	3.3364588032	1.48449792528
UBTD1	IOH56990	85.0	73.0	0	35782	IOH56990_UBTD1	1.16438356164	2.56584044399	1.58011441326
RCHY1	IOH54862	87.0	74.0	0	35811	IOH54862_RCHY1	1.17567567568	2.76383715826	0.992970945946
FAM128B	IOH10970	109.0	85.0	0	36033	IOH10970_FAM128B	1.28235294118	4.63432376478	3.87202445416
FAM128B	IOH10970	104.0	87.0	0	36034	IOH10970_FAM128B	1.19540229885	3.10972514355	3.87202445416
C21orf6	IOH12821	102.0	86.0	0	36039	IOH12821_C21orf6	1.18604651163	2.94568011848	2.42307953861
ZCCHC4	IOH10995	118.0	84.0	0	36041	IOH10995_ZCCHC4	1.40476190476	6.7806510617	5.95289325663
ZCCHC4	IOH10995	114.0	87.0	0	36042	IOH10995_ZCCHC4	1.31034482759	5.12513545155	5.95289325663
LOC130940	IOH10729	101.0	84.0	0	36046	IOH10729_LOC130940	1.20238095238	3.23208934082	2.47723113617
IDH3A	IOH13556	101.0	87.0	0	36072	IOH13556_IDH3A	1.16091954023	2.50510205115	2.34674838409
ND	IOH11401	104.0	87.0	0	36073	IOH11401_ND	1.19540229885	3.10972514355	2.57869849498
GSS	IOH6692	102.0	87.0	0	36094	IOH6692_GSS	1.1724137931	2.70664308195	2.40433153575
ND	IOH5363	101.0	87.0	0	36098	IOH5363_ND	1.16091954023	2.50510205115	1.90047895875
LYRM4	IOH9939	103.0	88.0	0	36117	IOH9939_LYRM4	1.17045454545	2.67228949715	2.54166953363
ZCCHC10	IOH23042	106.0	88.0	0	36122	IOH23042_ZCCHC10	1.20454545455	3.27004187259	1.85796017409
FAM128A	IOH10533	107.0	89.0	0	36146	IOH10533_FAM128A	1.20224719101	3.22974395964	1.92296743021
OPRS1	IOH5170	101.0	87.0	0	36160	IOH5170_OPRS1	1.16091954023	2.50510205115	1.77619532309
ADAMTS6	IOH10277	101.0	87.0	0	36172	IOH10277_ADAMTS6	1.16091954023	2.50510205115	2.30356102035
CLN8	IOH6499	97.0	81.0	0	36184	IOH6499_CLN8	1.1975308642	3.14704755666	1.80931162605
ANKMY2	IOH27320	104.0	87.0	0	36238	IOH27320_ANKMY2	1.19540229885	3.10972514355	2.70664308195
DFFB	IOH26584	98.0	84.0	0	36246	IOH26584_DFFB	1.16666666667	2.60587256655	1.54778215485
ETV7	IOH26043	97.0	82.0	0	36249	IOH26043_ETV7	1.18292682927	2.89097939061	2.34352276308
